time,amplitude
141,0.00295
142,0.00032
143,0.00109
144,0.00032
145,0.00254
146,0.00032
147,0.00182
148,0.00091
149,0.00032
150,0.00145
151,0.00472
152,0.01108
153,-0.00064
154,-0.001
155,0.00145
156,0.00654
157,0.00318
158,-0.00327
159,0.00418
160,0.0049
161,-0.00045
162,-0.00699
163,0.00718
164,0.004
165,0.00032
166,-0.00817
167,-0.00354
168,0.00531
169,0.0069
170,9.00E-05
171,-0.00981
172,-0.00059
173,0.004
174,0.00345
175,0.00354
176,0.00236
177,0.00545
178,0.01353
179,-0.00159
180,0.01035
181,0.00781
182,-0.00863
183,-0.00254
184,-0.00127
185,-0.00282
186,-0.00023
187,0.00218
188,0.00327
189,0.00163
190,0.002
191,0.00381
192,0.00277
193,0.00354
194,0.00272
195,0.00313
196,0.00654
197,-0.00418
198,-0.001
199,0.00254
200,0.00436
201,0.001
202,0.01026
203,0.0149
204,0.00767
205,-0.01126
206,-0.01217
207,0.00427
208,-0.00418
209,-0.00672
210,0.00254
211,0.00454
212,-0.00073
213,0.00145
214,0.004
215,0.00622
216,-0.00073
217,9.00E-05
218,0.00182
219,0.004
220,0.00254
221,0.00318
222,0.00341
223,0.00254
224,0.00277
225,-0.00041
226,-0.00073
227,-0.00123
228,-0.00073
229,0
230,0.00227
231,0.00322
232,0.00263
233,0.00218
234,0.00454
235,0.00309
236,0.00291
237,0.00254
238,0.00127
239,0
240,-0.00136
241,0.00109
242,0.00418
243,0.00109
244,0.01426
245,0
246,0.00154
247,0.01326
248,0.00963
249,-0.01998
250,-0.00572
251,0.00291
252,-0.00145
253,0.00018
254,-0.00163
255,0.00182
256,0.00277
257,0.00318
258,0.00109
259,-0.00054
260,0.00027
261,0.00191
262,0.00341
263,0.00127
264,-0.00173
265,-0.00127
266,0.002
267,0.00327
268,0.00163
269,0.00204
270,0.00363
271,0.00313
272,0.00109
273,0.002
274,0.00345
275,0.0045
276,0.00863
277,-0.00436
278,0.00195
279,-0.00291
280,0.00436
281,0.00554
282,0.00409
283,0.00636
284,0.01203
285,-0.01844
286,-0.01726
287,-0.00109
288,0.00581
289,0.01617
290,0.00963
291,-0.01322
292,0.00332
293,0.00445
294,0.00418
295,0.00163
296,0.00032
297,-0.00054
298,0.00322
299,0.00904
300,0.00622
301,-0.00509
302,-0.003
303,-0.00377
304,0.00018
305,0.00295
306,0.00309
307,0.00218
308,0.00681
309,0.00509
310,-0.00173
311,-0.00282
312,0.00472
313,0.00018
314,0.00459
315,0
316,-0.00718
317,-0.00209
318,0.01199
319,0.00854
320,0.00704
321,-0.01126
322,-0.01199
323,-0.00363
324,-0.00427
325,0.00091
326,0.003
327,0.00354
328,0.00572
329,0.00663
330,0.00332
331,0.00672
332,0.00345
333,0.00182
334,0.00073
335,0.00381
336,0.00263
337,0.00145
338,0.00568
339,0.00332
340,-0.00082
341,0.00327
342,0.00109
343,0.00032
344,0.00381
345,0.00418
346,0.00291
347,0.00372
348,0.00254
349,0.00627
350,0.00263
351,-0.00064
352,0.00586
353,0.00599
354,0.00114
355,-0.0049
356,-0.00509
357,-0.00173
358,-0.00136
359,0.00727
360,0.00509
361,0.00472
362,0.00182
363,-0.00059
364,0.00463
365,0.00363
366,-0.00091
367,-0.00054
368,0.00291
369,-0.00291
370,-0.00263
371,0.00027
372,0.00127
373,0.00309
374,0.00409
375,-0.00032
376,0.00291
377,-0.00173
378,0.005
379,0.02657
380,0.00327
381,0
382,-0.01653
383,0.00218
384,-0.00332
385,-0.00091
386,-0.00073
387,0.00572
388,0.00736
389,0.00563
390,-0.00054
391,-0.00572
392,-0.00163
393,0.00586
394,0.00545
395,0.00627
396,-0.004
397,-0.00163
398,0.00332
399,0.005
400,0.00018
401,0
402,0.00018
403,0.00436
404,-0.00091
405,-0.00327
406,0.00372
407,0.00145
408,-0.00218
409,0.00613
410,0.00686
411,0.00404
412,-0.00109
413,-0.00518
414,0.00472
415,0.03533
416,0.00032
417,-0.02688
418,-0.00163
419,0.00699
420,-0.00908
421,-0.00654
422,-0.00027
423,0.00363
424,0.00363
425,0.00236
426,0.00336
427,0.00477
428,0.00223
429,0.0049
430,0.00881
431,0.00109
432,0.00109
433,0.0049
434,0.00023
435,-0.00436
436,-0.00581
437,0
438,-0.00191
439,0.00609
440,0.00731
441,0.00836
442,0.00926
443,-0.00036
444,-0.00718
445,-0.00109
446,-0.00563
447,0.00118
448,0.00599
449,0.00032
450,0.00109
451,0.0054
452,0.00495
453,0.00985
454,-0.0089
455,-0.00054
456,-0.00254
457,-0.00427
458,-0.00018
459,0.00772
460,0.00472
461,0.00295
462,-0.00363
463,-0.00145
464,0.00109
465,0.00186
466,0.00277
467,0.00254
468,0.00808
469,0.01562
470,-0.01072
471,-0.00363
472,0.00531
473,0.00027
474,0.00032
475,0.00054
476,0.00204
477,0.00531
478,0.0119
479,-0.00345
480,-0.00363
481,0.00073
482,0.00259
483,-0.00159
484,0.00182
485,0.00277
486,0.00354
487,0.00027
488,-0.00173
489,0.00727
490,0.00618
491,0.00345
492,0.00032
493,0.00926
494,0.0109
495,0
496,-0.004
497,-0.00363
498,-0.00073
499,-0.00027
500,-0.00145
501,0.00313
502,0.00336
503,0.00018
504,-0.00159
505,0.00182
506,0.00182
507,0.00236
508,0.003
509,-0.00109
510,-0.00154
511,0.00295
512,0.01326
513,0.00672
514,0.00454
515,0.00345
516,-0.00177
517,-0.00177
518,0.00132
519,0.00418
520,0.00109
521,0.00145
522,-0.00073
523,-0.00136
524,9.00E-05
525,-0.00241
526,0.00422
527,0.00336
528,0.00763
529,0.01962
530,-0.00195
531,-0.01144
532,-0.00799
533,0.00163
534,0.02171
535,0.00736
536,-0.01585
537,-0.01017
538,0.00554
539,0.00781
540,-0.00136
541,-0.00963
542,-0.00282
543,0.00132
544,0.00227
545,-0.00263
546,0.00554
547,0.00581
548,0.00518
549,0.00327
550,0.00309
551,0.01081
552,-0.00254
553,0.00018
554,0.00372
555,0.01494
556,-0.00663
557,-0.00668
558,-0.00427
559,0.00386
560,-0.00291
561,0.00318
562,0.004
563,0.00223
564,0.00609
565,0.00318
566,0.00163
567,0.00127
568,0.00191
569,0.00163
570,0.00672
571,-0.00018
572,0.00422
573,0.00436
574,-0.00745
575,0.00736
576,0.00073
577,-0.00263
578,-0.00336
579,0.00036
580,0.00291
581,0.00345
582,0.01199
583,0.00023
584,0.0015
585,0.00527
586,0.00332
587,-0.00645
588,-0.00545
589,0
590,0.00363
591,0.00549
592,0.00386
593,0.00114
594,0.00082
595,0.00032
596,0.00345
597,0.00073
598,-0.00059
599,0.00999
600,0.00291
601,-0.00036
602,-0.00363
603,0.00073
604,0.00182
605,-0.00145
606,0.00163
607,0.00545
608,0.00027
609,0.00027
610,0.00754
611,0.00654
612,-0.00282
613,-0.00163
614,-0.001
615,-0.00054
616,0.00327
617,0
618,0.00036
619,0.00345
620,-0.00409
621,0.00545
622,0.00073
623,0.00295
624,0.00409
625,-0.00182
626,0.00291
627,0.00436
628,-0.00073
629,0.00073
630,0.00309
631,0.00023
632,0.00254
633,0.00908
634,-0.00291
635,-0.00282
636,0.00304
637,0.00254
638,-0.00213
639,0.01362
640,0.02916
641,-0.00836
642,-0.02252
643,0.00082
644,0.0089
645,-0.00827
646,0.01163
647,-0.01517
648,-0.00972
649,0.00182
650,0.00509
651,0.00322
652,0.00463
653,0.01231
654,-0.00291
655,-0.00036
656,0.00163
657,0.00232
658,0.0069
659,0.004
660,0.00813
661,0.01312
662,0.00182
663,-0.00191
664,-0.00749
665,-0.00936
666,-0.0069
667,0.00799
668,0.01276
669,0.00922
670,0.00908
671,-0.00799
672,0
673,-0.00132
674,0.00027
675,0.00154
676,0.00736
677,0
678,0.00027
679,0.00109
680,-9.00E-05
681,0.00032
682,0.004
683,0.00672
684,0.003
685,-0.00245
686,0.00327
687,0.00472
688,0.00391
689,0.0049
690,0.00363
691,0.00027
692,0.00427
693,0.00481
694,0.00372
695,-0.00454
696,0.00454
697,0.00391
698,0.00722
699,0.0035
700,-0.00604
701,-0.01485
702,-0.01344
703,-0.00127
704,0.00363
705,0.00182
706,0.00599
707,0.00599
708,0.00154
709,0.00708
710,0.00545
711,-0.00109
712,0.00182
713,0.00477
714,0.00695
715,0.00091
716,0.00218
717,0.00091
718,0.00091
719,-0.00054
720,0.00268
721,0.00509
722,0.00218
723,0.00127
724,-0.00045
725,0.00073
726,-0.004
727,0.00554
728,0.00872
729,0.00372
730,-0.00291
731,-0.00463
732,0.01871
733,-0.01026
734,-0.00318
735,0.00032
736,0.00118
737,0.002
738,-0.00254
739,0.00109
740,0.00109
741,0.00472
742,0.00581
743,0.00182
744,-0.00381
745,0.00836
746,0.00817
747,0.00836
748,0.01653
749,-0.0149
750,-0.00763
751,0.00073
752,0.00563
753,0.00531
754,0.00073
755,-0.00109
756,-0.00518
757,-0.00023
758,0.00436
759,0.01708
760,-0.0084
761,-0.00436
762,0.00163
763,0.00699
764,0.002
765,-0.00309
766,0.00182
767,0.00032
768,0.00272
769,0.00145
770,0.00836
771,0.01253
772,-0.00609
773,0.00327
774,0.00291
775,0.01022
776,0.0054
777,-0.01253
778,-0.00817
779,-0.00436
780,0.00109
781,0.00263
782,0.00836
783,0.00926
784,0.00191
785,-0.00145
786,0
787,0.00345
788,0.001
789,-0.00309
790,-0.00599
791,0.00436
792,0.00372
793,0.00636
794,-0.00127
795,0.01063
796,0.00463
797,-0.001
798,-0.00018
799,-0.00418
800,0.00254
801,0.00241
802,0.004
803,0.00232
804,0.00218
805,0.001
806,0.00345
807,0.00363
808,0
809,0
810,0.00572
811,0.00218
812,0.00091
813,0.00322
814,-0.00104
815,-0.00282
816,0.00436
817,0.00554
818,0.00032
819,0.00254
820,0.00182
821,0.00613
822,0.00799
823,-0.005
824,-0.00381
825,-0.00073
826,-0.00218
827,-0.002
828,0.00109
829,0.00218
830,0.00354
831,0.00272
832,-0.00454
833,0.00114
834,-0.00381
835,0.00418
836,0.00658
837,0.00354
838,-0.00082
839,-0.00363
840,0.00618
841,0.00799
842,0.00309
843,-0.00182
844,0.00163
845,0.00136
846,0.00218
847,0.00813
848,0.00036
849,-0.00272
850,0.00073
851,0.00945
852,0.00531
853,-0.00109
854,0.0035
855,0.00218
856,0.00817
857,0.01708
858,0.00881
859,-0.01916
860,-0.02098
861,-0.00654
862,0.01126
863,0.00854
864,0.00032
865,0.00472
866,-0.01544
867,-0.00945
868,0.001
869,0.00618
870,0.00817
871,0.00563
872,-0.00036
873,0.00563
874,0.00777
875,0.00441
876,0.00127
877,-0.00036
878,0.00027
879,0.00182
880,0.00545
881,0
882,-0.00132
883,-0.002
884,-0.00254
885,0.00472
886,0.01326
887,0.01757
888,-0.01471
889,-0.0049
890,0.00799
891,-0.01508
892,-0.00572
893,0.00223
894,0.00863
895,0.00036
896,0.0178
897,0.0287
898,0.03529
899,0.03197
900,0.02725
901,0.01499
902,0.01054
903,-0.00163
904,-0.02679
905,-0.06385
906,-0.07593
907,-0.07121
908,-0.03878
909,0.00032
910,0.01571
911,0.01817
912,0.01617
913,0.01744
914,0.01962
915,0.01726
916,0.00981
917,-0.00418
918,0.00581
919,0.0059
920,0.00581
921,0.00445
922,0.01208
923,0.00854
924,0.00654
925,0.00304
926,0.00295
927,0.00327
928,0.00881
929,0.01126
930,0.01326
931,0.00858
932,0.00654
933,0.01035
934,0.0139
935,0.00654
936,-0.00381
937,-0.00963
938,-0.00327
939,0.003
940,0.01499
941,-0.00064
942,-0.01217
943,-0.01635
944,-0.02116
945,-0.01453
946,-0.00259
947,-0.0149
948,-0.01626
949,-0.00145
950,0.005
951,0.00817
952,0.00509
953,0.00745
954,-0.00145
955,0.00454
956,0.01054
957,0.01789
958,0.02198
959,0.03365
960,0.0386
961,0.00708
962,0.0069
963,-0.01344
964,-0.00613
965,0.01417
966,0.03274
967,0.01471
968,-0.00472
969,0.01599
970,0.03715
971,0.03429
972,-0.02293
973,-0.09664
974,-0.09537
975,-0.02997
976,-0.01671
977,-0.00799
978,-0.01272
979,-0.01426
980,-0.00254
981,0.01535
982,-0.01435
983,-0.0347
984,-0.00672
985,0.00509
986,0.04487
987,0.06176
988,0.04668
989,0.02543
990,0.02066
991,0.01853
992,-0.0149
993,-0.02797
994,-0.03551
995,-0.0272
996,-0.0109
997,0.01063
998,0.02357
999,0.02343
1000,-0.00609
1001,-0.00908
1002,-0.00127
1003,-0.00182
1004,0.00808
1005,0.01353
1006,0.01045
1007,0.01199
1008,0.01308
1009,0.00845
1010,0.00799
1011,0.00554
1012,0.00073
1013,0.00163
1014,0.00509
1015,0.004
1016,0.00745
1017,0.00145
1018,0.00731
1019,0.00777
1020,-0.00054
1021,0.00154
1022,0.01435
1023,-0.00436
1024,-0.01153
1025,0.00241
1026,-0.00336
1027,0.00073
1028,-0.00036
1029,-0.00309
1030,-0.00027
1031,0.00077
1032,0.00018
1033,0.00109
1034,-0.00204
1035,-0.00327
1036,0.00263
1037,0.00018
1038,0.00163
1039,-0.00123
1040,0.00109
1041,0.00109
1042,-0.00708
1043,0.01126
1044,0.00454
1045,0.00563
1046,0.00572
1047,0.00672
1048,0.00268
1049,-0.0059
1050,-0.0059
1051,-0.0069
1052,0.00109
1053,-0.00145
1054,-0.00163
1055,0.00913
1056,0.00218
1057,0.00509
1058,-0.00218
1059,0.00127
1060,0.00745
1061,-0.003
1062,-0.00236
1063,0.00118
1064,0.00073
1065,-0.00091
1066,0.00549
1067,0.00327
1068,-0.00173
1069,0.01063
1070,0.01599
1071,0.01726
1072,0.01371
1073,0.00708
1074,0.00645
1075,0.00618
1076,-0.00118
1077,-0.00718
1078,-0.01835
1079,-0.02062
1080,0.01798
1081,0.03524
1082,0.01408
1083,0.00291
1084,0.00127
1085,-0.0327
1086,-0.05713
1087,-0.04619
1088,-0.02552
1089,0.01081
1090,0.02116
1091,0.02779
1092,0.02112
1093,-0.00282
1094,-0.02212
1095,-0.01285
1096,0.01344
1097,0.02289
1098,0.01907
1099,0.01717
1100,0.0059
1101,0.00836
1102,0.00872
1103,-0.00581
1104,-0.02534
1105,-0.01253
1106,0.00745
1107,0.01272
1108,0.00872
1109,0.00463
1110,0.00581
1111,0.00354
1112,0.00082
1113,-0.00509
1114,-0.00381
1115,0.00195
1116,0.00609
1117,0.01635
1118,0.00363
1119,-0.00604
1120,0.00032
1121,0.00436
1122,0.00459
1123,0.00332
1124,-0.0089
1125,-0.00454
1126,0.00404
1127,-0.00127
1128,0.00531
1129,0.00636
1130,0.00091
1131,-0.00236
1132,-0.00036
1133,0.00945
1134,-0.00018
1135,-0.00136
1136,-0.00254
1137,-0.00436
1138,0.00127
1139,0.00436
1140,0.0129
1141,0.00154
1142,0.01471
1143,0.01562
1144,0.00695
1145,0.00218
1146,0.00436
1147,-0.00409
1148,-0.01362
1149,-0.00427
1150,0.00436
1151,0.00318
1152,0.00463
1153,0
1154,0.00836
1155,-0.00272
1156,-0.00563
1157,-0.00132
1158,-0.00064
1159,-0.00282
1160,-0.00109
1161,-0.00799
1162,-0.00727
1163,0.00663
1164,0.00341
1165,0.00109
1166,-0.00363
1167,0.00145
1168,0.00618
1169,0.01004
1170,0.00999
1171,0.01326
1172,0.01871
1173,0.0119
1174,0.00145
1175,-0.02225
1176,-0.01812
1177,-0.01158
1178,-0.00563
1179,0.00372
1180,0.00563
1181,0.00054
1182,0.00345
1183,0.0079
1184,0.00872
1185,0.00204
1186,0.00581
1187,0.01744
1188,0.01926
1189,0.01689
1190,0.01344
1191,0.00445
1192,0.00032
1193,-0.01417
1194,-0.0134
1195,-0.02107
1196,-0.03161
1197,-0.01444
1198,0.01172
1199,0.00454
1200,-0.00391
1201,0.00985
1202,0.00926
1203,0.00436
1204,-0.01199
1205,-0.00291
1206,0.01435
1207,0.00827
1208,0.00345
1209,0.00999
1210,0.01426
1211,0.0069
1212,0.01026
1213,0.02688
1214,0.01426
1215,0.0109
1216,0.0193
1217,0.0139
1218,0.01163
1219,0.00636
1220,-0.01322
1221,-0.01853
1222,-0.01444
1223,-0.04105
1224,-0.08751
1225,-0.0465
1226,0.00032
1227,0.01035
1228,0.00218
1229,0.01508
1230,0.02053
1231,0.01285
1232,0.00908
1233,0.00985
1234,0.01726
1235,0.01344
1236,0.00817
1237,0.00109
1238,0.01826
1239,0.01744
1240,0.01344
1241,0.00427
1242,0.00027
1243,0.0089
1244,0.01349
1245,0.0089
1246,0.00363
1247,-0.0297
1248,-0.00817
1249,0.00182
1250,0.00999
1251,0.00318
1252,-0.00763
1253,-0.02507
1254,-0.02434
1255,-0.00536
1256,-0.00109
1257,0.00109
1258,0.00836
1259,0.00518
1260,0.01381
1261,0.02189
1262,0.01553
1263,0.01035
1264,0.01753
1265,0.01076
1266,0.00554
1267,-0.00381
1268,0.00127
1269,0.01408
1270,0.03279
1271,0.02207
1272,-0.01962
1273,-0.03433
1274,-0.03647
1275,-0.0109
1276,-0.03106
1277,-0.01635
1278,-0.00531
1279,-0.02943
1280,-0.02979
1281,-0.00827
1282,0.00032
1283,0.01617
1284,0.04578
1285,0.04682
1286,0.01835
1287,0.02906
1288,0.02761
1289,-0.00763
1290,-0.03115
1291,0.00445
1292,0.01244
1293,0.00441
1294,-0.00132
1295,0
1296,0.00318
1297,-0.00127
1298,-0.00254
1299,0.00613
1300,0.01571
1301,0.003
1302,0.00754
1303,0.00572
1304,0.00563
1305,0.00145
1306,-0.00073
1307,0.00073
1308,0.00767
1309,0.0257
1310,0.03015
1311,0.00418
1312,-0.02434
1313,-0.01998
1314,-0.01671
1315,-0.01045
1316,-0.02343
1317,-0.03392
1318,-0.0307
1319,-0.00808
1320,-0.00854
1321,-0.00654
1322,0.00145
1323,0.02298
1324,0.01744
1325,0.01617
1326,0.02561
1327,0.02779
1328,0.01163
1329,-0.00145
1330,-0.00708
1331,-0.01217
1332,-0.00686
1333,0.04432
1334,0.0525
1335,0.05268
1336,0.03942
1337,0.02289
1338,0.01789
1339,-0.00618
1340,-0.00395
1341,-0.03688
1342,-0.09482
1343,-0.10935
1344,-0.04428
1345,0.001
1346,-0.00218
1347,0.00836
1348,0.01113
1349,0.01562
1350,0.01281
1351,0.02271
1352,0.01226
1353,-0.00318
1354,0.0049
1355,0.01181
1356,0.03397
1357,0.06149
1358,0.05095
1359,-0.00936
1360,-0.00318
1361,0.00354
1362,0.00799
1363,0.01163
1364,0.01926
1365,0.01471
1366,-0.01926
1367,-0.03924
1368,-0.03597
1369,-0.03347
1370,-0.00173
1371,0.00127
1372,-0.03542
1373,-0.02207
1374,-0.00763
1375,-0.00073
1376,0.02012
1377,0.00436
1378,0.00454
1379,0.01562
1380,0.00695
1381,0.00272
1382,0.01844
1383,0.01789
1384,-0.01671
1385,0.01344
1386,0.01907
1387,-0.00191
1388,0.00531
1389,0.01453
1390,-0.00218
1391,-0.00845
1392,0.01689
1393,0.00332
1394,0.01608
1395,0.01926
1396,-0.01072
1397,-0.00745
1398,0.00118
1399,0.00023
1400,0.01176
1401,0.01181
1402,0.00472
1403,0.03124
1404,0.03006
1405,0.01476
1406,-0.00954
1407,-0.02875
1408,-0.03052
1409,-0.0599
1410,-0.04487
1411,-0.00645
1412,0.01807
1413,-0.01226
1414,0.00481
1415,0.00182
1416,-0.0198
1417,0.00472
1418,0.03778
1419,0.03778
1420,0.01653
1421,0.00027
1422,-0.00309
1423,0.00999
1424,0.03233
1425,-0.01662
1426,-0.03742
1427,-0.00926
1428,-0.01994
1429,0.00908
1430,0.01862
1431,0.01635
1432,-0.01181
1433,-0.02252
1434,-0.00981
1435,0.01499
1436,0.03097
1437,0.00563
1438,0.01017
1439,-0.00127
1440,-0.01708
1441,-0.01226
1442,-0.01299
1443,0.00054
1444,0.01599
1445,0.02143
1446,0.00727
1447,-0.001
1448,0.0059
1449,0.00713
1450,0.02343
1451,0.04069
1452,0.03733
1453,0.01326
1454,-0.01907
1455,-0.03678
1456,-0.01676
1457,-0.01408
1458,-0.01362
1459,-0.00926
1460,0.00477
1461,-0.00018
1462,-0.00708
1463,0.01362
1464,0.00736
1465,0.0149
1466,0.00445
1467,-0.00372
1468,-0.00381
1469,0.00509
1470,0.00817
1471,0.00272
1472,0.00654
1473,0.01635
1474,0.00618
1475,0.00881
1476,0.02557
1477,0.00563
1478,0.03197
1479,0.08374
1480,0.06648
1481,0.00899
1482,0.02589
1483,0.05245
1484,0.01199
1485,-0.11299
1486,-0.17893
1487,-0.15327
1488,-0.08592
1489,-0.0609
1490,-0.04214
1491,0.02343
1492,0.02216
1493,0.06712
1494,0.06912
1495,0.05922
1496,0.09237
1497,0.08283
1498,0.05014
1499,0.02797
1500,0.03787
1501,0.03034
1502,0.02166
1503,-0.05549
1504,-0.16144
1505,-0.09387
1506,-0.03515
1507,-0.02425
1508,-0.01735
1509,-0.02552
1510,-0.00545
1511,-0.02398
1512,0.00572
1513,0.03524
1514,0.03633
1515,0.01589
1516,-0.00073
1517,-0.00245
1518,0.0074
1519,0.03851
1520,0.04296
1521,0.04087
1522,0.03361
1523,0.01608
1524,0.01762
1525,0.01962
1526,0.00091
1527,-0.00781
1528,0.01544
1529,-0.01235
1530,-0.02525
1531,0.00277
1532,-0.02089
1533,-0.00695
1534,0.03106
1535,0.03052
1536,0.01253
1537,-0.00282
1538,-0.03488
1539,-0.06149
1540,-0.0208
1541,0.01526
1542,0.01599
1543,0.02357
1544,0.03379
1545,0.02707
1546,0.0129
1547,-0.04619
1548,-0.03706
1549,0.00899
1550,0.01054
1551,0.04995
1552,0.04668
1553,0.04378
1554,0.03624
1555,0.04124
1556,-0.00527
1557,-0.07775
1558,-0.1411
1559,-0.09192
1560,0.00309
1561,0.04632
1562,0.03211
1563,0.04033
1564,0.06467
1565,0.03942
1566,-0.0109
1567,-0.08456
1568,-0.05086
1569,-0.02816
1570,-0.08383
1571,-0.03397
1572,0.03942
1573,0.04855
1574,0.04832
1575,0.02743
1576,0.01589
1577,0.02198
1578,0.00091
1579,0.03233
1580,0.04668
1581,0.06249
1582,0.05159
1583,0.00813
1584,0.00527
1585,-0.00136
1586,-0.03429
1587,-0.05631
1588,-0.04619
1589,-0.10708
1590,-0.09718
1591,-0.01848
1592,0.03351
1593,0.03329
1594,0.03688
1595,0.05363
1596,-0.004
1597,-0.04033
1598,-0.01962
1599,-0.00091
1600,0.03379
1601,0.00636
1602,-0.03737
1603,-0.00327
1604,0.00127
1605,-0.0346
1606,-0.02298
1607,0.04051
1608,0.09146
1609,0.09737
1610,0.06835
1611,0.04105
1612,0.01163
1613,0.02271
1614,-0.05395
1615,-0.06708
1616,-0.04559
1617,-0.00322
1618,0.02507
1619,-0.01985
1620,-0.0247
1621,-0.06485
1622,-0.05958
1623,-0.02688
1624,-0.01562
1625,0.0188
1626,0.02843
1627,0.0287
1628,0.02579
1629,0.02143
1630,0.02856
1631,0.04723
1632,0.05713
1633,-0.01217
1634,-0.01989
1635,-0.01817
1636,-0.01381
1637,0.0436
1638,0.04805
1639,0.03111
1640,0.05704
1641,0.05159
1642,0.05195
1643,0.03933
1644,0.06621
1645,0.07638
1646,0.00345
1647,-0.09223
1648,-0.23606
1649,-0.17416
1650,-0.11807
1651,-0.08193
1652,-0.03442
1653,-0.00327
1654,0.00327
1655,0.02725
1656,-0.01526
1657,0.002
1658,0.01944
1659,0.02116
1660,0.03524
1661,0.06539
1662,0.07094
1663,0.08692
1664,0.09973
1665,0.21435
1666,0.27575
1667,0.25032
1668,0.18924
1669,0.01144
1670,-0.15468
1671,-0.25686
1672,-0.51735
1673,-0.51008
1674,-0.22543
1675,-0.0545
1676,0.0614
1677,0.12039
1678,0.16249
1679,0.12788
1680,0.04982
1681,0.08901
1682,0.0218
1683,-0.12897
1684,-0.09446
1685,0.00672
1686,0.05395
1687,0.0723
1688,0.08292
1689,0.06131
1690,0.0525
1691,0.05867
1692,0.04405
1693,-0.02035
1694,-0.07793
1695,-0.05849
1696,-0.04995
1697,0.003
1698,-0.00554
1699,-0.0049
1700,0.03896
1701,0.03506
1702,0.04891
1703,-0.01771
1704,-0.02934
1705,-0.0297
1706,0.02035
1707,0.04623
1708,-0.00336
1709,-0.01526
1710,0.02797
1711,0.01163
1712,-0.00263
1713,-0.00936
1714,0.02761
1715,0.0436
1716,0.04868
1717,0.04055
1718,0.07239
1719,0.07738
1720,0.0158
1721,-0.02543
1722,0.01058
1723,0.0723
1724,0.01163
1725,-0.01599
1726,-0.06394
1727,-0.11907
1728,-0.09519
1729,-0.101
1730,-0.14668
1731,-0.14369
1732,-0.12625
1733,-0.0693
1734,0.00032
1735,0.08574
1736,0.11194
1737,0.11916
1738,0.16349
1739,0.15949
1740,0.17584
1741,0.1539
1742,0.12271
1743,0.10136
1744,0.08719
1745,0.10999
1746,0.03015
1747,-0.08937
1748,-0.28447
1749,-0.36594
1750,-0.30027
1751,-0.2
1752,-0.16185
1753,-0.10627
1754,0.01671
1755,-0.01589
1756,0.099
1757,0.10754
1758,0.03824
1759,0.04237
1760,0.06122
1761,0.02107
1762,-0.0851
1763,-0.06985
1764,0.00182
1765,0.07648
1766,0.1361
1767,0.10681
1768,0.0723
1769,0.07216
1770,0.09155
1771,0.00913
1772,-0.00649
1773,-0.05586
1774,-0.0366
1775,0.01035
1776,-0.00618
1777,-0.02293
1778,0.00618
1779,0.03329
1780,0.00926
1781,-0.00799
1782,0.01272
1783,0.01331
1784,0.01253
1785,0.01431
1786,0.01362
1787,0.0193
1788,0.01235
1789,-0.0134
1790,-0.00509
1791,0.03642
1792,0.02548
1793,-0.00908
1794,0.01608
1795,-0.03306
1796,0.01181
1797,0.01508
1798,0.01135
1799,0.01344
1800,0.02961
1801,0.06049
1802,0.05177
1803,0.01789
1804,-0.10091
1805,-0.03479
1806,-0.03306
1807,0.02929
